name,chr,start,end,direction
susScr,2,58573951,61964917,+
BOR,25,3916889,6232010,+
susScr,2,64929616,67084116,+
BOR,25,6232010,6844391,+
susScr,2,70330245,70469057,+
BOR,25,6844391,7872807,+
susScr,2,68890934,70033778,-
BOR,26,0,399990,+
susScr,2,77865196,78056145,-
BOR,26,399990,1125752,+
susScr,2,76420654,77070089,-
BOR,26,1125752,3873607,+
susScr,2,72644573,75050141,-
BOR,26,3873607,4239525,+
susScr,2,70978249,71263225,+
BOR,26,4239525,4830028,+
susScr,2,72003204,72390277,+
BOR,27,0,3633447,+
susScr,14,540610,3998870,+
BOR,28,0,1871186,+
susScr,3,42962902,44868316,+
BOR,29,0,961284,+
susScr,2,53786924,54418095,+
BOR,30,0,919387,+
susScr,12,63028632,63177153,-
BOR,X,0,308648,+
susScr,X,143478442,143696520,+
BOR,X,308648,3717251,+
susScr,X,140057626,142349938,-
BOR,X,3717251,5960150,+
susScr,X,137256223,139095086,-
BOR,X,5960150,10029292,+
susScr,X,132057596,136050096,-
BOR,X,10029292,15936338,+
susScr,X,126408230,131617689,-
BOR,X,15936338,18139210,+
susScr,X,124042489,126010711,-
BOR,X,18139210,25740964,+
susScr,X,115423336,122742834,-
BOR,X,25740964,27693530,+
susScr,X,110972698,112711784,+
BOR,X,27693530,28061089,+
susScr,X,109209579,109542760,-
BOR,X,28061089,30642324,+
susScr,X,105660867,108563870,-
BOR,X,30642324,31804166,+
susScr,X,103792813,104721252,-
BOR,X,31804166,33063394,+
susScr,X,104771349,105610019,-
BOR,X,33063394,34075559,+
susScr,X,102616190,103724737,-
BOR,X,34075559,36554656,+
susScr,X,98519315,101342257,-
BOR,X,36554656,37210476,+
susScr,X,97001090,97521678,-
BOR,X,37210476,37706452,+
susScr,X,90863631,91041186,-
BOR,X,37706452,42983744,+
susScr,X,84426084,90427313,-
BOR,X,42983744,44429681,+
susScr,X,76142370,77525408,-
BOR,X,44429681,45090589,+
susScr,X,75296644,75619480,+
BOR,X,45090589,46026587,+
susScr,X,73843027,74541977,-
BOR,X,46026587,47138427,+
susScr,X,69628678,70747010,-
BOR,X,47138427,49304399,+
susScr,X,66962648,69046627,-
BOR,X,49304399,50931074,+
susScr,X,64535363,66555315,-
BOR,X,50931074,52399964,+
susScr,X,62763005,64234697,-
BOR,X,52399964,56503718,+
susScr,X,58179711,62416585,-
BOR,X,56503718,56906551,+
susScr,X,57135091,57653130,-
BOR,X,56906551,57207206,+
susScr,X,56578687,56813104,-
BOR,X,57207206,58906195,+
susScr,X,48020691,49541774,-
BOR,X,58906195,60361876,+
susScr,X,46932151,47614916,-
BOR,X,60361876,68935470,+
susScr,X,37443972,45915200,-
BOR,X,68935470,69645430,+
susScr,X,35861581,36747340,-
BOR,X,69645430,72580169,+
susScr,X,30755273,34492608,-
BOR,X,72580169,72967559,+
susScr,X,26944087,27546259,-
BOR,X,72967559,73331299,+
susScr,X,25403426,25903727,-
BOR,X,73331299,76152256,+
susScr,X,21449794,24280037,-
BOR,X,76152256,81915498,+
susScr,X,14861748,20436047,-
BOR,X,81915498,83432965,+
susScr,X,12400101,13858821,-
