name,chr,start,end,direction
monDom,1,591824359,592627169,+
EUT,11,9158241,9696259,+
monDom,1,593869876,594574496,+
EUT,11,9696259,10042374,+
monDom,1,711142267,711450908,+
EUT,11,10042374,15131991,+
monDom,1,715908802,721957520,+
EUT,11,15131991,17322055,+
monDom,1,723178023,726173799,+
EUT,11,17322055,20982924,+
monDom,1,729853272,734983030,+
EUT,11,20982924,21916875,+
monDom,1,564548902,565171143,-
EUT,11,21916875,22283389,+
monDom,1,741016882,741303924,-
EUT,11,22283389,22631006,+
monDom,1,740575299,740857805,+
EUT,11,22631006,23721579,+
monDom,1,728912601,729798900,+
EUT,11,23721579,24771252,+
monDom,1,704117907,704970966,+
EUT,11,24771252,25781614,+
monDom,1,563174314,564290430,+
EUT,11,25781614,27022220,+
monDom,1,560804668,562285890,+
EUT,11,27022220,33960587,+
monDom,1,622342018,631203405,+
EUT,11,33960587,41050820,+
monDom,1,631776660,641343388,+
EUT,11,41050820,46231176,+
monDom,1,644553962,651748787,+
EUT,11,46231176,54941436,+
monDom,1,652098276,664253366,+
EUT,11,54941436,60306300,+
monDom,1,515141423,522878127,-
EUT,11,60306300,65032264,+
monDom,1,506610255,513541089,-
EUT,11,65032264,66853811,+
monDom,1,504713917,506545487,-
EUT,11,67930017,69470494,+
monDom,1,705954629,706864166,+
EUT,11,69470494,72478031,+
monDom,1,746427080,748013255,+
EUT,11,72478031,73158049,+
monDom,1,728074983,728340687,-
EUT,11,74746737,78514400,+
monDom,1,741518743,745130400,-
EUT,11,78514400,78843798,+
monDom,1,565756360,566092106,+
EUT,11,78843798,79883236,+
monDom,1,527373468,528432933,+
EUT,11,79883236,84307882,+
monDom,1,529963184,536551540,+
EUT,11,84307882,84903778,+
monDom,1,541769444,542568068,+
EUT,12,0,1532744,+
monDom,1,168243924,170580396,+
EUT,12,1532744,3886222,+
monDom,1,171159254,173891040,+
EUT,12,3886222,6987369,+
monDom,1,212561852,217325897,-
EUT,12,6987369,8620952,+
monDom,1,209616988,211949090,-
EUT,12,8620952,12326622,+
monDom,1,204060645,208554727,-
EUT,12,12326622,15269870,+
monDom,1,285014379,288701975,+
EUT,12,15269870,18445772,+
monDom,1,278029874,280383214,-
EUT,12,20162424,21548068,+
monDom,1,255474919,255863652,-
EUT,12,21548068,23858566,+
monDom,1,282917328,283427411,-
EUT,12,24281086,24843019,+
monDom,1,275607140,275997785,+
EUT,12,24843019,25932833,+
monDom,1,277124776,277882393,-
EUT,12,25932833,28440395,+
monDom,1,280406920,282094753,-
EUT,12,28440395,29773427,+
monDom,1,283522018,284809122,+
EUT,12,29773427,30813090,+
monDom,1,276039580,277043423,+
EUT,12,30813090,44534967,+
monDom,1,255917230,274039529,+
EUT,12,44534967,45453733,+
monDom,1,274385658,275511282,+
EUT,12,45453733,45882252,+
monDom,1,254448264,254973263,+
EUT,12,45882252,47420876,+
monDom,1,252521223,254406262,-
EUT,12,47420876,61074536,+
monDom,1,232050928,251515622,-
EUT,12,61074536,63187432,+
monDom,1,227428673,231730621,-
EUT,12,63187432,65391974,+
monDom,1,222270810,226793323,-
EUT,12,65391974,67896291,+
monDom,1,218484861,222170670,+
EUT,12,67896291,74042662,+
monDom,1,317837190,328638258,-
EUT,12,74042662,76525363,+
monDom,1,312973092,317533277,-
EUT,12,76525363,77725496,+
monDom,1,308351174,312125667,-
EUT,12,77725496,78470678,+
monDom,1,294977853,297321495,+
EUT,13,0,1226851,+
monDom,1,163,928557,-
EUT,13,1226851,3692468,+
monDom,1,2896705,4733026,-
EUT,13,3692468,5894985,+
monDom,1,25999564,28114309,-
EUT,13,5894985,8116111,+
monDom,1,82840085,85057079,+
EUT,13,8116111,29726312,+
monDom,1,85899266,112033643,+
EUT,13,29726312,30408482,+
monDom,1,15247574,17231038,+
EUT,13,30408482,39843672,+
monDom,1,70836977,81614625,+
EUT,13,39843672,40359804,+
monDom,1,38399497,38601330,+
EUT,13,40359804,41393618,+
monDom,1,39091191,39837141,+
EUT,13,41722833,43663232,+
monDom,1,40337604,42381113,+
EUT,13,43663232,45067625,+
monDom,1,44952299,47188150,-
EUT,13,45067625,47139128,+
monDom,1,42446841,45516547,+
EUT,13,47139128,50422086,+
monDom,1,46622543,48711734,+
EUT,13,50422086,54765873,+
monDom,1,33583092,37945668,-
EUT,13,54765873,58437264,+
monDom,1,28142133,32422727,-
EUT,13,58437264,60336124,+
monDom,1,4745212,6069121,+
EUT,13,60336124,61536573,+
monDom,1,24783912,25988959,+
EUT,13,61536573,68955307,+
monDom,1,48769366,57895284,+
EUT,13,68955307,68968086,+
monDom,1,60212283,60265199,+
EUT,13,68968086,69518982,+
monDom,1,15087160,17368277,-
EUT,13,69518982,69813048,+
monDom,1,60274920,61492563,+
EUT,13,69813048,72717881,+
monDom,1,62316556,65474165,+
EUT,13,72717881,72948990,+
monDom,1,13482432,13667365,-
EUT,13,72948990,74682173,+
monDom,1,10295197,12273599,-
EUT,13,74682173,75129871,+
monDom,1,14445617,14828588,+
EUT,13,75129871,76726383,+
monDom,1,17365305,19221874,+
EUT,14,0,604015,+
monDom,7,77491143,78498986,+
EUT,14,604015,9418554,+
monDom,7,80274317,93639814,+
EUT,14,9418554,16269367,+
monDom,7,94272847,102979436,+
EUT,14,16269367,22985838,+
monDom,7,103401379,112573872,+
EUT,14,22985838,28427481,+
monDom,7,114257154,122079017,+
EUT,14,28427481,35809100,+
monDom,7,134231054,143351012,-
EUT,14,35809100,35888665,+
monDom,7,134125501,134228414,+
EUT,14,35888665,43907015,+
monDom,7,122757206,134121726,-
EUT,14,43907015,44716787,+
monDom,7,146185342,147265666,-
EUT,14,44716787,46343041,+
monDom,7,147268627,149438225,+
EUT,14,46343041,50502551,+
monDom,7,154349925,159621004,+
EUT,14,50502551,53226278,+
monDom,7,161172802,164662632,+
EUT,14,53226278,56364768,+
monDom,4,318810064,322574888,-
EUT,14,56364768,57686504,+
monDom,4,316269141,318201040,-
EUT,14,57686504,58192697,+
monDom,4,312189057,312746641,-
EUT,14,58192697,58658923,+
monDom,4,311173346,311576929,-
EUT,14,58658923,60868717,+
monDom,4,306017395,308903668,-
EUT,14,60868717,61750558,+
monDom,4,302995798,304089963,-
EUT,14,61750558,66592448,+
monDom,4,295698468,302496085,-
EUT,14,66592448,67342368,+
monDom,4,294989626,295885393,+
EUT,14,67342368,72844807,+
monDom,4,288938060,294989761,-
EUT,15,0,688605,+
monDom,8,3000017,3729199,-
EUT,15,688605,1531648,+
monDom,8,10912185,11804905,-
EUT,15,2026231,2430514,+
monDom,8,16518436,16856909,-
EUT,15,2430514,2834090,+
monDom,8,17175465,17513346,+
EUT,15,2834090,4284987,+
monDom,8,9886555,10301406,-
EUT,15,4284987,6681681,+
monDom,8,64578329,65263609,+
EUT,15,6681681,8540328,+
monDom,8,90355747,92412193,-
EUT,15,8540328,29519896,+
monDom,8,65275276,89982376,-
EUT,15,29519896,34498396,+
monDom,8,55876319,62635470,-
EUT,15,34498396,36418127,+
monDom,8,52919348,55126655,-
EUT,15,36418127,43874457,+
monDom,8,42359259,52223701,-
EUT,15,43874457,45032658,+
monDom,8,39491291,40745791,-
EUT,15,45032658,45703056,+
monDom,8,36555279,37227895,-
EUT,15,45703056,46943878,+
monDom,8,26526785,27771712,+
EUT,15,46943878,47427744,+
monDom,8,34144753,34787848,+
EUT,15,47427744,48325819,+
monDom,8,34814608,35374815,+
EUT,15,48325819,49293999,+
monDom,8,32149896,33294089,+
EUT,15,51179021,53813775,+
monDom,8,20081897,23045515,-
EUT,15,53813775,55902342,+
monDom,8,29877670,30425466,-
EUT,15,58490327,59145236,+
monDom,8,34466276,35000719,-
EUT,15,59145236,61255089,+
monDom,8,29373191,30129473,+
EUT,15,61255089,62302994,+
monDom,8,27945878,29081779,-
EUT,15,62302994,62924744,+
monDom,8,31365204,31434368,-
EUT,15,63314833,67583845,+
monDom,8,122400295,123970694,+
EUT,15,67583845,69227164,+
monDom,8,62717909,63322420,+
EUT,15,70191557,71048583,+
monDom,8,124598299,125081450,-
EUT,15,71048583,72178346,+
monDom,8,124009782,124373862,+
EUT,16,0,411521,+
monDom,3,280897872,281333108,-
EUT,16,411521,1247702,+
monDom,3,278170737,279075702,-
EUT,16,1247702,7964515,+
monDom,3,267801373,277058097,-
EUT,16,7964515,18621007,+
monDom,3,252775431,267258456,-
EUT,16,18621007,24024792,+
monDom,3,195880501,203852877,-
EUT,16,24024792,26139853,+
monDom,3,166982537,172743262,-
EUT,16,26139853,27942714,+
monDom,3,140050104,144960501,-
EUT,16,27942714,32389742,+
monDom,3,76147897,88260126,-
EUT,16,32389742,35728424,+
monDom,3,59937973,65377757,+
EUT,16,35728424,38467565,+
monDom,3,67006637,71053252,+
EUT,16,38467565,42582759,+
monDom,3,71487332,76035463,-
EUT,16,42582759,47877489,+
monDom,3,245550447,252169836,-
EUT,16,47877489,51554392,+
monDom,3,138714440,143931426,+
EUT,16,51554392,51583425,+
monDom,3,144275930,144318464,+
EUT,16,51583425,52954014,+
monDom,3,282740651,285354878,+
EUT,16,52954014,60131409,+
monDom,3,292675302,305213887,+
EUT,16,60131409,63144597,+
monDom,3,305633078,310752835,+
EUT,17,0,9422385,+
monDom,1,186869104,199197416,+
EUT,17,9422385,11993444,+
monDom,1,200198858,203968432,+
EUT,17,11993444,21106179,+
monDom,1,174063152,186820409,+
EUT,17,21106179,22068794,+
monDom,1,165279026,166299649,-
EUT,17,22068794,24490345,+
monDom,1,161246472,164289796,-
EUT,17,24490345,27941588,+
monDom,1,144120138,148679220,+
EUT,17,27941588,28337335,+
monDom,1,148989830,149350064,+
EUT,17,28337335,28908204,+
monDom,1,149773671,150381475,+
EUT,17,28908204,32264045,+
monDom,1,150860693,155753985,+
EUT,17,32264045,35108152,+
monDom,1,156360098,160572983,+
EUT,17,35108152,35630354,+
monDom,1,65511561,66265322,-
EUT,17,35630354,36827686,+
monDom,1,19259356,21416222,+
EUT,17,36827686,38252431,+
monDom,1,22197608,24759822,+
EUT,17,38252431,38589565,+
monDom,1,9197930,9755022,+
EUT,17,38589565,39477278,+
monDom,1,117184921,118507292,-
EUT,17,39477278,40029345,+
monDom,1,114836186,116028350,-
EUT,17,40029345,40399863,+
monDom,1,113450248,113882604,-
EUT,17,40399863,53305577,+
monDom,1,121287799,136509504,+
EUT,17,53305577,55560427,+
monDom,1,137263883,139953675,+
EUT,17,55560427,56548811,+
monDom,7,55343220,56825701,-
EUT,18,0,1752473,+
monDom,1,695121848,698498646,-
EUT,18,1752473,3827542,+
monDom,1,689479694,692984338,-
EUT,18,3827542,5001900,+
monDom,1,687367056,688968727,-
EUT,18,5001900,7937115,+
monDom,1,522909705,526300259,-
EUT,18,7937115,11683154,+
monDom,1,664436695,668821450,+
EUT,18,11683154,12766362,+
monDom,1,703563404,704086468,+
EUT,18,12766362,13258471,+
monDom,1,706984929,707222560,+
EUT,18,13258471,13743686,+
monDom,1,708580502,709213706,+
EUT,18,13743686,15395690,+
monDom,1,701429469,703525247,-
EUT,18,15395690,17599273,+
monDom,1,698520144,700852549,-
EUT,18,17599273,27452654,+
monDom,1,669988548,687277431,-
EUT,18,27452654,28631586,+
monDom,1,709220421,710687757,+
EUT,18,28631586,29255730,+
monDom,1,447958836,448834431,-
EUT,18,29255730,30047807,+
monDom,1,446629771,447600669,-
EUT,18,30047807,38857303,+
monDom,1,435265023,446153651,-
EUT,18,38857303,42416827,+
monDom,1,427528506,432470140,-
EUT,18,42416827,43582687,+
monDom,1,425469168,426858598,-
EUT,18,43582687,43896781,+
monDom,3,500586004,500958871,+
EUT,18,43896781,44755751,+
monDom,4,383369841,384252033,+
EUT,18,44755751,45711448,+
monDom,4,382052668,382699107,+
EUT,18,45711448,45780163,+
monDom,4,383254355,383315616,+
EUT,18,45780163,47057523,+
monDom,4,384245957,385414080,+
EUT,18,47417899,47642377,+
monDom,3,500068243,500363937,+
EUT,18,47642377,47884351,+
monDom,3,499749509,500068249,+
EUT,18,47884351,48228730,+
monDom,3,500363973,500817605,+
EUT,18,48228730,48879753,+
monDom,4,370432689,370942339,+
EUT,18,48879753,49843046,+
monDom,4,397050296,397474061,-
EUT,18,49843046,51199302,+
monDom,4,385670799,386542270,-
EUT,18,51886929,52634762,+
monDom,4,397455399,397721625,+
EUT,18,52634762,53248162,+
monDom,4,377465271,377683639,+
EUT,18,53839033,54014518,+
monDom,3,502960907,503088067,+
EUT,18,54014518,54590973,+
monDom,4,403536933,403954644,+
EUT,19,0,5343738,+
monDom,2,231534192,242609135,+
EUT,19,5343738,6370792,+
monDom,2,211800174,213476924,+
EUT,19,6370792,13922816,+
monDom,2,214166903,226185383,+
EUT,19,13922816,14919601,+
monDom,2,226979952,228333699,+
EUT,19,14919601,15327986,+
monDom,2,229486830,229995507,+
EUT,19,15327986,17313055,+
monDom,2,208536988,211666254,-
EUT,19,17313055,19773325,+
monDom,2,203769519,207756186,-
EUT,19,19773325,21997012,+
monDom,2,192428907,195772804,+
EUT,19,21997012,22193543,+
monDom,2,195593837,195931623,-
EUT,19,22193543,22324353,+
monDom,2,195845909,196070737,+
EUT,19,22324353,24079842,+
monDom,2,196789530,198981093,+
EUT,19,24079842,26028909,+
monDom,2,199736503,202574411,+
EUT,19,26028909,26249908,+
monDom,2,203502584,203735676,+
EUT,19,26249908,28199896,+
monDom,2,182398927,184851046,-
EUT,19,28199896,33513205,+
monDom,2,174725005,181869688,-
EUT,19,33513205,33852519,+
monDom,2,172711914,173190290,-
EUT,19,33852519,34587648,+
monDom,2,169444415,170317970,-
EUT,19,34587648,34916126,+
monDom,2,185162771,185624894,+
EUT,19,34916126,35336579,+
monDom,2,186007963,186498147,+
EUT,19,35336579,38989126,+
monDom,2,499010699,503657470,+
EUT,19,38989126,39427190,+
monDom,2,504035571,504589304,+
EUT,19,39427190,40533777,+
monDom,2,505513716,506780295,+
EUT,19,40533777,40766624,+
monDom,2,507447339,507659111,+
EUT,19,40766624,41072676,+
monDom,2,514331724,514610074,+
EUT,19,41072676,41450596,+
monDom,2,514919805,515335718,+
EUT,19,41450596,43161865,+
monDom,2,516763960,518571103,+
EUT,19,44373586,45058453,+
monDom,7,260262263,260374727,+
EUT,19,45058453,47424782,+
monDom,2,253277332,256394140,-
EUT,19,47424782,48194757,+
monDom,2,251781943,252797524,+
EUT,19,48194757,50097671,+
monDom,2,242791736,246642598,+
EUT,19,50097671,51255834,+
monDom,2,257830268,260885479,+
EUT,19,53155687,53964447,+
monDom,2,262161732,262973196,+
EUT,19,53964447,54313801,+
monDom,2,519529930,519960822,-
EUT,20,0,14177626,+
monDom,1,476196114,497710112,+
EUT,20,14177626,14681905,+
monDom,1,497972615,498535373,-
EUT,20,14681905,16566563,+
monDom,1,497750224,499853438,+
EUT,20,16566563,17258572,+
monDom,1,449372111,450144368,-
EUT,20,17258572,18089686,+
monDom,1,499935051,500971241,-
EUT,20,18089686,18520106,+
monDom,1,386101305,386637931,-
EUT,20,18520106,23936697,+
monDom,1,390745671,397733735,+
EUT,20,23936697,24757599,+
monDom,1,398344306,399508317,-
EUT,20,24757599,24894793,+
monDom,1,397736875,397867757,-
EUT,20,24894793,28575224,+
monDom,1,386732724,390408947,-
EUT,20,28575224,28706578,+
monDom,1,399553361,399684660,+
EUT,20,28706578,29350819,+
monDom,1,400111586,401026783,+
EUT,20,29350819,29629832,+
monDom,1,506442718,506740534,+
EUT,20,29629832,29671331,+
monDom,1,560170701,560200609,+
EUT,20,29671331,30492229,+
monDom,1,401411803,402003414,+
EUT,20,30492229,31851081,+
monDom,1,402686031,404182755,+
EUT,20,31851081,32480182,+
monDom,1,450211777,450970944,-
EUT,20,32480182,33689394,+
monDom,5,237926415,238883064,+
EUT,20,33689394,34603812,+
monDom,1,726279808,727340279,-
EUT,20,34603812,35054289,+
monDom,1,562298555,562835119,-
EUT,20,35054289,43498068,+
monDom,1,610187700,622202036,-
EUT,20,43498068,45216534,+
monDom,1,607845471,609808457,-
EUT,20,45216534,49506612,+
monDom,1,600615640,606441598,-
EUT,20,49506612,51593833,+
monDom,1,597480384,600267872,-
EUT,21,0,1067714,+
monDom,6,149033490,153664097,+
EUT,21,1067714,2199605,+
monDom,6,155682265,158440954,+
EUT,21,2199605,2249792,+
monDom,6,148798838,148916357,-
EUT,21,2249792,2570161,+
monDom,6,147710517,148100599,-
EUT,21,2570161,3841630,+
monDom,6,145470788,147349399,-
EUT,21,3841630,11188295,+
monDom,6,109316744,120065431,-
EUT,21,11188295,13295527,+
monDom,6,104994463,108117082,+
EUT,21,13295527,13670269,+
monDom,6,56528943,56948922,+
EUT,21,13670269,17267334,+
monDom,6,57468827,61735038,+
EUT,21,17267334,18526522,+
monDom,6,120356679,122157275,-
EUT,21,18526522,19649280,+
monDom,6,143835236,145440742,+
EUT,21,19649280,19918729,+
monDom,6,143277540,143693997,+
EUT,21,19918729,23583680,+
monDom,6,158472274,163289777,-
EUT,21,23583680,24486267,+
monDom,6,85194117,86093927,+
EUT,21,24486267,24694854,+
monDom,6,26608519,26826144,-
EUT,21,24694854,29940961,+
monDom,2,508893929,513623723,+
EUT,21,29940961,30285155,+
monDom,2,514014130,514324532,+
EUT,21,30285155,31526318,+
monDom,2,529818141,531311427,-
EUT,21,31526318,32484567,+
monDom,2,527673757,528732214,-
EUT,21,32484567,32750268,+
monDom,2,525489840,525783326,+
EUT,21,32750268,33526794,+
monDom,2,256844271,257516153,+
EUT,21,33526794,33965926,+
monDom,6,83151628,83674219,-
EUT,21,33965926,34950274,+
monDom,6,62830676,64655544,-
EUT,21,34950274,38003223,+
monDom,6,77888785,83077745,-
EUT,21,38003223,38154620,+
monDom,6,77449024,77716064,+
EUT,21,38154620,39364950,+
monDom,6,69730456,72515415,-
EUT,22,0,3127149,+
monDom,8,236433586,240115348,+
EUT,22,3127149,4700228,+
monDom,8,240665194,242326529,+
EUT,22,4700228,6647049,+
monDom,8,243365140,245568830,+
EUT,22,6647049,18043947,+
monDom,8,246389528,259336555,+
EUT,22,18043947,20183933,+
monDom,8,136404578,139310179,-
EUT,22,20183933,26061272,+
monDom,8,127235169,135709599,-
EUT,22,26061272,26827606,+
monDom,8,121382002,122269790,-
EUT,23,0,249403,+
monDom,3,463904622,464683234,-
EUT,23,249403,1834432,+
monDom,3,464779405,468458276,+
EUT,23,1834432,3165315,+
monDom,3,470828384,472508336,+
EUT,23,3165315,4342695,+
monDom,3,474333201,475808805,+
EUT,23,4342695,9340034,+
monDom,3,482381221,488289628,-
EUT,23,9340034,10480741,+
monDom,3,496195494,497511144,-
EUT,23,10480741,13522942,+
monDom,3,490392289,495818328,-
EUT,23,13522942,17134424,+
monDom,3,504591987,509079554,+
EUT,23,17134424,17791565,+
monDom,3,489815053,490381164,-
EUT,23,17791565,19087315,+
monDom,3,488298452,489453927,-
EUT,23,19087315,19865623,+
monDom,3,511598773,512432424,-
EUT,23,19865623,20321546,+
monDom,3,497570539,497789101,+
EUT,23,20321546,21247490,+
monDom,3,498247033,499442428,+
EUT,23,21247490,25717218,+
monDom,3,514777713,520407308,+
EUT,23,25717218,26704390,+
monDom,3,512446218,513583277,+
EUT,24,0,637492,+
monDom,4,413569510,413983487,-
EUT,24,637492,1868963,+
monDom,2,251241409,251661389,-
EUT,24,1868963,2825826,+
monDom,3,312773108,313884792,+
EUT,24,2825826,15506054,+
monDom,3,314507990,330676109,+
EUT,24,15506054,15911086,+
monDom,3,331265135,331832732,+
EUT,24,15911086,22831381,+
monDom,3,332502002,343344738,+
EUT,24,22831381,25323476,+
monDom,3,343405227,346965677,-
EUT,25,0,928945,+
monDom,3,450761685,452337226,-
EUT,25,928945,1216162,+
monDom,3,476316584,476771719,-
EUT,25,1216162,2941210,+
monDom,3,479125173,481256944,-
EUT,25,2941210,3664623,+
monDom,3,477580005,478728067,-
EUT,25,3664623,4337346,+
monDom,3,445590770,446271351,+
EUT,25,4337346,5979744,+
monDom,3,446590275,447874563,+
EUT,25,5979744,7620541,+
monDom,3,429427652,431629604,+
EUT,26,0,3179217,+
monDom,8,117125475,121154616,-
EUT,26,3179217,5039610,+
monDom,8,113978567,116714792,-
EUT,26,5039610,6129411,+
monDom,8,105668477,107429938,+
EUT,27,0,2774603,+
monDom,8,109523763,112769596,-
EUT,27,2774603,5476214,+
monDom,8,98008870,100261806,-
EUT,28,0,1073947,+
monDom,1,556066498,557395470,-
EUT,28,1073947,3728507,+
monDom,1,551011200,554961507,-
EUT,29,0,383436,+
monDom,3,455260164,455987672,+
EUT,29,383436,2724940,+
monDom,3,440707299,444610880,+
EUT,30,638965,1813444,+
monDom,6,256407508,257977393,-
EUT,31,0,961284,+
monDom,6,197878569,199662718,-
EUT,32,0,953675,+
monDom,3,759130,1157529,-
EUT,33,0,339082,+
monDom,3,460213932,460475432,+
EUT,33,339082,929585,+
monDom,3,463160424,463628369,+
EUT,34,0,296928,+
monDom,6,12482218,12950504,+
EUT,34,296928,919387,+
monDom,6,72850615,73832296,-
EUT,35,0,572000,+
monDom,1,466063380,467182797,-
EUT,X1,0,288350,+
monDom,X,3165249,3522101,-
EUT,X1,288350,1424416,+
monDom,X,10886278,14748625,-
EUT,X1,1424416,3278770,+
monDom,X,40466565,42058491,-
EUT,X1,3278770,5521669,+
monDom,X,36917321,38797540,-
EUT,X1,5521669,14988720,+
monDom,X,42668665,50743332,-
EUT,X1,14988720,15497857,+
monDom,X,35860329,36431069,-
EUT,X1,15497857,17700729,+
monDom,X,32735409,35046721,-
EUT,X1,17700729,21247088,+
monDom,X,28885106,31673198,-
EUT,X1,21247088,26973438,+
monDom,X,14996878,19859908,-
EUT,X1,26973438,27101665,+
monDom,X,28636966,28738439,-
EUT,X1,27101665,27469224,+
monDom,X,66980495,67280715,+
EUT,X1,27469224,30050459,+
monDom,X,67750387,69567844,+
EUT,X1,30050459,31734894,+
monDom,X,5422169,5989962,-
EUT,X1,31734894,33483694,+
monDom,X,6243853,7337426,+
EUT,X1,33931422,35114542,+
monDom,X,20394330,21525988,-
EUT,X1,35114542,35451179,+
monDom,X,69664179,69676473,+
EUT,X1,35451179,35481487,+
monDom,X,71906970,71922679,+
EUT,X1,35481487,36291099,+
monDom,X,78782797,79335057,+
EUT,X1,36291099,37551819,+
monDom,X,65023179,65745799,+
EUT,X1,37551819,41224447,+
monDom,X,74372397,76477473,+
EUT,X1,41224447,43331292,+
monDom,X,51427623,52641298,-
EUT,X1,43331292,43419070,+
monDom,X,51070755,51124909,-
EUT,X1,43419070,44267290,+
monDom,X,58342833,58866135,-
EUT,X1,44267290,47545102,+
monDom,X,55441969,56064303,-
EUT,X1,47545102,48620877,+
monDom,X,72644964,72787849,-
EUT,X1,48620877,50640667,+
monDom,X,69898101,70991505,+
EUT,X1,50640667,51081932,+
monDom,X,71071344,71344035,-
EUT,X1,51081932,52498364,+
monDom,X,7386317,8397320,+
EUT,X2,0,1200229,+
monDom,X,72830838,73351727,+
EUT,X2,1200229,1971798,+
monDom,X,71931226,72226242,-
EUT,X2,1971798,3051344,+
monDom,X,71693030,71852529,-
EUT,X2,3051344,11144416,+
monDom,4,16740796,26548567,+
EUT,X2,11144416,11631597,+
monDom,4,28925703,29791004,-
EUT,X2,11631597,14306065,+
monDom,4,29470419,32718537,+
EUT,X2,14306065,14693455,+
monDom,4,35997042,36375814,+
EUT,X2,14693455,17312263,+
monDom,4,39477788,42825270,+
EUT,X2,17312263,21115829,+
monDom,4,44143471,49773082,+
EUT,X2,21115829,22111987,+
monDom,7,19576619,20960582,+
EUT,X2,22111987,22589416,+
monDom,7,20920335,21552431,-
EUT,X2,22589416,23075505,+
monDom,7,21655341,22298901,+
EUT,X2,23075505,24336721,+
monDom,7,23604999,25646509,+
