name,chr,start,end,direction
EUT,19,35336579,38220279,+
galGal,19,4371476,4760818,+
EUT,19,38220279,38989126,+
galGal,18,6628863,6726743,-
EUT,19,39427190,39779674,+
galGal,19,9199421,9310324,+
EUT,19,39779674,41450596,+
galGal,19,5625952,6293802,+
EUT,19,41450596,42475381,+
galGal,19,5202814,5623832,+
EUT,19,42475381,43161865,+
galGal,19,9316080,9567774,+
EUT,19,43161865,44373586,+
galGal,19,2872914,3404517,-
EUT,19,44373586,45058453,+
galGal,19,9608395,9693273,-
EUT,19,46747570,48194757,+
galGal,18,1666519,2109268,+
EUT,19,48194757,51255834,+
galGal,18,284683,1207730,+
EUT,19,51255834,53964447,+
galGal,18,2276032,2950602,-
EUT,19,53964447,54313801,+
galGal,19,6396246,6504680,-
EUT,20,0,3237950,+
galGal,20,7132653,8574960,-
EUT,20,3237950,12899202,+
galGal,20,11191723,14185496,+
EUT,20,12899202,16478295,+
galGal,20,5886759,6972079,-
EUT,20,16478295,17258572,+
galGal,20,10852936,11089546,-
EUT,20,17258572,18058945,+
galGal,20,5523275,5855334,+
EUT,20,18058945,20895586,+
galGal,20,2604755,3781621,+
EUT,20,20895586,24359127,+
galGal,20,4080881,5325040,-
EUT,20,24359127,24757599,+
galGal,20,10700356,10817087,+
EUT,20,24757599,26057266,+
galGal,20,220042,647261,-
EUT,20,26057266,28706578,+
galGal,20,868910,2587611,+
EUT,20,28706578,31851081,+
galGal,20,10164989,10617400,-
EUT,20,32387724,33689394,+
galGal,4,88149175,89105903,+
EUT,20,33689394,34603812,+
galGal,4,87863101,88051020,-
EUT,20,34603812,35323948,+
galGal,22,314428,410783,-
EUT,20,35323948,35827580,+
galGal,3,16101522,16273502,+
EUT,20,35827580,43498068,+
galGal,3,11931987,14674235,-
EUT,20,43498068,45216534,+
galGal,3,4536291,5178181,+
EUT,20,45216534,45972289,+
galGal,3,11362970,11406373,-
EUT,20,45972289,47620022,+
galGal,3,14710572,14889469,-
EUT,20,47620022,48481896,+
galGal,3,4017326,4110901,+
EUT,20,48481896,51593833,+
galGal,3,3206439,3816028,-
EUT,21,0,322247,+
galGal,14,11971492,12280178,+
EUT,21,322247,378872,+
galGal,14,13001447,13055689,+
EUT,21,378872,599657,+
galGal,14,13412490,13623984,+
EUT,21,599657,1067714,+
galGal,14,5584467,6032825,-
EUT,21,1067714,1384497,+
galGal,14,13687431,13819735,-
EUT,21,1384497,1462651,+
galGal,14,13196292,13228933,-
EUT,21,1462651,2043292,+
galGal,14,6035412,6504473,+
EUT,21,2043292,2249792,+
galGal,14,7329623,7360421,+
EUT,21,2570161,3793032,+
galGal,14,12335822,12850209,+
EUT,21,3793032,12773846,+
galGal,14,8935352,11774359,-
EUT,21,13295527,14712582,+
galGal,14,7987683,8538820,+
EUT,21,14712582,15439408,+
galGal,14,14617192,14812563,-
EUT,21,15439408,16380130,+
galGal,14,14903241,15079015,+
EUT,21,16380130,17267334,+
galGal,14,8544321,8710095,+
EUT,21,17267334,18385368,+
galGal,14,6899475,7044066,-
EUT,21,18385368,19742372,+
galGal,14,6683442,6858938,+
EUT,21,20046458,21993410,+
galGal,14,7070221,7271821,+
EUT,21,21993410,22935533,+
galGal,14,11880571,11971179,-
EUT,21,24694854,29940961,+
galGal,19,954994,2466915,+
EUT,21,30851787,30923945,+
galGal,19,710902,732158,-
EUT,21,30923945,31526318,+
galGal,19,129107,306550,+
EUT,21,31526318,32750268,+
galGal,19,3722339,4172964,-
EUT,21,33526794,33903696,+
galGal,14,4260747,4389189,-
EUT,21,33903696,34950274,+
galGal,14,1078816,1391626,-
EUT,21,34950274,39364950,+
galGal,14,2391556,4245212,-
EUT,22,0,4700228,+
galGal,2,12625767,14675818,+
EUT,22,4700228,6647049,+
galGal,2,14987873,15736472,+
EUT,22,6647049,18043947,+
galGal,2,16148332,20506022,+
EUT,22,18043947,26209382,+
galGal,1,3413523,7283362,-
EUT,22,26209382,26827606,+
galGal,1,1019597,1168363,+
EUT,23,0,1834432,+
galGal,15,1545732,2818057,+
EUT,23,1834432,3165315,+
galGal,15,3533826,3860915,+
EUT,23,3165315,6227061,+
galGal,15,4260369,5268531,+
EUT,23,6227061,8180675,+
galGal,15,5270311,5934998,-
EUT,23,8180675,9993576,+
galGal,15,5936628,6405514,+
EUT,23,10480741,15577568,+
galGal,15,11194499,12581886,-
EUT,23,15577568,17791565,+
galGal,15,9126273,9908079,-
EUT,23,17791565,23683396,+
galGal,15,6452563,7798865,+
EUT,23,23683396,25419239,+
galGal,15,10701779,11174531,-
EUT,23,25419239,26704390,+
galGal,15,8770752,9094117,-
EUT,24,1868963,2825826,+
galGal,2,89919448,90221742,+
EUT,24,2825826,9376545,+
galGal,2,57974200,60596692,+
EUT,24,9376545,13116959,+
galGal,2,60793517,62110726,-
EUT,24,13116959,22831381,+
galGal,2,62220229,66425984,+
EUT,24,22831381,25323476,+
galGal,2,66521288,67718842,-
EUT,25,0,2941210,+
galGal,28,3470679,4203484,+
EUT,26,0,3179217,+
galGal,1,60411108,62207817,-
EUT,26,5039610,6129411,+
galGal,1,73895487,74472285,+
EUT,27,0,1535802,+
galGal,1,71652976,72277392,+
EUT,27,1535802,2774603,+
galGal,1,48046620,48528121,+
EUT,27,2774603,5476214,+
galGal,1,64034800,65303318,+
EUT,28,0,1073947,+
galGal,3,87858483,88189498,+
EUT,28,1073947,3728507,+
galGal,3,89142773,89796886,+
EUT,29,684326,1888947,+
galGal,28,4425412,4704629,-
EUT,30,0,638965,+
galGal,12,3323754,3580488,-
EUT,30,638965,1813444,+
galGal,12,6076723,6528978,-
EUT,31,0,961284,+
galGal,2,2080454,2624550,+
EUT,32,0,953675,+
galGal,Z,43939404,44299835,+
EUT,33,0,339082,+
galGal,28,509137,846171,+
EUT,34,0,919387,+
galGal,14,4711691,4996795,-
EUT,35,0,572000,+
galGal,17,8060341,8261616,-
EUT,X1,3278770,5521669,+
galGal,4,18039024,18649614,+
EUT,X1,9590811,10112959,+
galGal,4,10440502,10538758,+
EUT,X1,10112959,17700729,+
galGal,4,3419002,5086559,-
EUT,X1,17700729,18474141,+
galGal,4,1546263,1645455,+
EUT,X1,18474141,27101665,+
galGal,4,14276103,16368247,+
EUT,X1,27101665,27469224,+
galGal,4,2960922,2973541,-
EUT,X1,28477246,33483694,+
galGal,4,12922357,14077492,+
EUT,X1,33931422,35114542,+
galGal,4,16883553,17255732,-
EUT,X1,35451179,35947155,+
galGal,4,1998351,2079380,+
EUT,X1,35947155,41224447,+
galGal,4,5128603,6027267,+
EUT,X1,41224447,44267290,+
galGal,4,8915396,9445423,+
EUT,X1,44267290,47545102,+
galGal,4,12297160,12831359,-
EUT,X1,47545102,48110366,+
galGal,4,1841359,1871009,+
EUT,X1,48110366,48620877,+
galGal,4,1647887,1674665,+
EUT,X1,48620877,49940886,+
galGal,4,2192208,2517312,+
EUT,X1,49940886,50640667,+
galGal,4,1198912,1259463,-
EUT,X1,52498364,53201852,+
galGal,4,11587780,11830114,+
EUT,X2,3051344,11144416,+
galGal,1,109889796,112250696,+
EUT,X2,11631597,12130670,+
galGal,1,113175455,113291567,+
EUT,X2,12130670,14306065,+
galGal,1,113824341,114377984,+
EUT,X2,14306065,14693455,+
galGal,1,115809058,116018512,+
EUT,X2,14693455,17312263,+
galGal,1,116807207,117708086,+
EUT,X2,17312263,23075505,+
galGal,1,118105859,120595307,+
EUT,X2,23075505,24336721,+
galGal,1,121097544,121707548,+
